event_id,timestamp,log_type,severity,scenario,event_source,event_name,principal_id,arn,source_ip,verb,resource_name,namespace,username,pod_ip,is_privileged,src_addr,dst_addr,src_port,dst_port,vpc_bytes,vpc_action,tags_json,request_parameters_json,user_agent,labels_json,controller_owner,service_type,rbac_change,session_type,session_name,issuer,token_ttl_seconds,identity,is_night_time,rolling_burst_count,is_privileged_pod,untrusted_network_hit,missing_tags_score,vpc_bytes_log,is_unknown_identity,public_service_exposure,rbac_escalation,missing_controller_owner,weak_label_score,weak_tag_score,suspicious_session,long_token_ttl,is_true_anomaly
4fd6b1a4-7169-449a-9969-f69477d131af,2026-06-20 03:00:04+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,AssumeRole,unknown-builder,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/unknown-builder-20a796dc,185.220.101.47,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 900, ""provider"": ""saml.corp.example"", ""sessionName"": ""unknown-builder-5a5f0ec9""}",aws-cli/2,,,,,assumed_role,unknown-builder-bc785f1f53,eks-oidc,900.0,unknown-builder,1,9,0,1,1,0.0,1,0,0,0,0,0,0,0,1
0a261fef-afee-4f7c-bca0-bc00342b8ad0,2026-06-20 03:00:15+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,203.0.113.208,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-e36b6""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""miner-ef131166""}",terraform/1.8,,,,,,,,0.0,build-cache-temp,1,4,0,1,2,0.0,1,0,0,0,0,4,0,0,1
af04d66a-ff8c-4987-87f0-8f9d98815290,2026-06-20 03:00:37+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,metrics-adapter-7f769b45,ci-build,unknown-builder,10.0.4.242,0.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,unknown-builder,1,10,0,0,2,0.0,1,0,0,1,3,0,0,0,1
9e3eefb6-e526-4375-9f57-38fc1b3ff595,2026-06-20 03:00:41+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,delete,api-gateway-464f19d2,ci-build,unknown-builder,10.0.4.88,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,unknown-builder,1,11,1,0,2,0.0,1,0,0,0,3,0,0,0,1
b71d2684-1167-401f-aa6a-a58241c5757c,2026-06-20 03:00:50+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,CreateTags,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,198.51.100.77,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-8c136""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""miner-83868941""}",terraform/1.8,,,,,,,,0.0,build-cache-temp,1,5,0,1,2,0.0,1,0,0,0,0,4,0,0,1
f58c3ae2-915e-4fd3-a11f-625300d93eec,2026-06-20 03:01:05+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,svc-datapipeline-legacy,arn:aws:iam::123456789012:user/svc-datapipeline-legacy,52.94.71.8,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-67e53""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""miner-758a3d4b""}",aws-cli/2,,,,,,,,0.0,svc-datapipeline-legacy,1,11,0,1,2,0.0,1,0,0,0,0,4,0,0,1
0ae6ed6f-4246-480b-b37b-143f1aeb98c8,2026-06-20 03:01:15+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,45.142.212.100,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-7a94e""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""miner-3ba2bcdf""}",aws-cli/2,,,,,,,,0.0,build-cache-temp,1,4,0,1,2,0.0,1,0,0,0,0,4,0,0,1
453f53e1-f37b-4a09-8bac-74f1ed485286,2026-06-20 03:01:23+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,svc-datapipeline-legacy,arn:aws:iam::123456789012:user/svc-datapipeline-legacy,198.51.100.77,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-82e1a""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""miner-3da6a8a0""}",terraform/1.8,,,,,,,,0.0,svc-datapipeline-legacy,1,10,0,1,2,0.0,1,0,0,0,0,4,0,0,1
35c14764-5876-4945-bf09-0e1e1c96a85a,2026-06-20 03:01:47+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,recommendation-engine-8216537a,default,svc-datapipeline-legacy,10.0.2.79,0.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,svc-datapipeline-legacy,1,10,0,1,2,0.0,1,0,0,1,3,0,0,0,1
11837d80-e91f-4f0b-8373-ae1dfa8e7ba9,2026-06-20 03:01:52+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,api-gateway-4d8534e7,default,svc-datapipeline-legacy,192.168.3.220,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,svc-datapipeline-legacy,1,10,1,1,2,0.0,1,0,0,1,3,0,0,0,1
70d33f15-db5c-4fb4-9ca8-51e42422159c,2026-06-20 03:01:55+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,svc-datapipeline-legacy,arn:aws:iam::123456789012:user/svc-datapipeline-legacy,91.108.4.200,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-72e6e""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""miner-db218831""}",aws-cli/2,,,,,,,,0.0,svc-datapipeline-legacy,1,11,0,1,2,0.0,1,0,0,0,0,4,0,0,1
88f13d47-0d33-4a6f-abfb-a62099e225d0,2026-06-20 03:01:55+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,metrics-adapter-b6199a85,ci-build,svc-datapipeline-legacy,192.168.4.10,0.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,svc-datapipeline-legacy,1,12,0,0,2,0.0,1,0,0,1,3,0,0,0,1
4ddab5b5-aabf-433a-80de-46e7d1a33502,2026-06-20 03:02:25+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,185.220.101.47,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-90c9f""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""miner-c435256b""}",terraform/1.8,,,,,,,,0.0,build-cache-temp,1,5,0,1,2,0.0,1,0,0,0,0,4,0,0,1
2b731d7b-573c-4e1f-86ca-68709e9b3aa9,2026-06-20 03:02:32+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,185.220.101.47,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-937bc""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""miner-0dfb6128""}",botocore/1,,,,,,,,0.0,build-cache-temp,1,6,0,1,2,0.0,1,0,0,0,0,4,0,0,1
c629ffa6-6cb8-408a-ad8e-a8af9a0575af,2026-06-20 03:02:42+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,AssumeRole,svc-datapipeline-legacy,arn:aws:sts::123456789012:assumed-role/CICDRole/svc-datapipeline-legacy-37ad7702,198.51.100.179,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""github-oidc"", ""sessionName"": ""svc-datapipeline-legacy-f7a1fcc0""}",aws-cli/2,,,,,assumed_role,svc-datapipeline-legacy-ee48129f17,eks-oidc,900.0,svc-datapipeline-legacy,1,12,0,1,1,0.0,1,0,0,0,0,0,0,0,1
c9a41d3d-acf8-4054-83f6-4ca306fef64d,2026-06-20 03:03:09+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,91.108.4.200,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-7c9f3""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""miner-8e0729f1""}",aws-cli/2,,,,,,,,0.0,build-cache-temp,1,7,0,1,2,0.0,1,0,0,0,0,4,0,0,1
cbc2da59-c6ac-48d1-921d-2741eb62e97a,2026-06-20 03:03:19+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,recommendation-engine-ab0a6f88,ci-build,unknown-builder,10.0.4.65,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,unknown-builder,1,6,1,0,2,0.0,1,0,0,1,3,0,0,0,1
b3973518-cba4-4998-909d-7e0508d892a1,2026-06-20 03:03:22+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,delete,auth-service-02b54d13,ci-build,svc-datapipeline-legacy,10.0.3.146,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,svc-datapipeline-legacy,1,12,1,0,2,0.0,1,0,0,0,3,0,0,0,1
a3f965ad-0734-46ec-9954-8a6647ec7776,2026-06-20 03:03:30+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,AssumeRole,unknown-builder,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/unknown-builder-22812ae7,185.220.101.47,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""oidc.eks.amazonaws.com"", ""sessionName"": ""unknown-builder-a4c977d1""}",github-actions-runner,,,,,assumed_role,unknown-builder-0718a2bfb1,corp-saml,1800.0,unknown-builder,1,6,0,1,1,0.0,1,0,0,0,0,0,0,0,1
b171f3d3-54f3-4bab-88da-0f5cd2be2b59,2026-06-20 03:03:35+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,delete,recommendation-engine-bc0f6966,default,svc-datapipeline-legacy,192.168.4.210,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,svc-datapipeline-legacy,1,11,1,1,2,0.0,1,0,0,0,3,0,0,0,1
c83ab0e6-b206-46fe-a813-f9d283b0366f,2026-06-20 03:03:49+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,notification-svc-b1fda87e,default,svc-datapipeline-legacy,172.19.1.71,0.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,svc-datapipeline-legacy,1,12,0,1,2,0.0,1,0,0,1,3,0,0,0,1
b5d87c90-b36e-4a63-ae5e-33d260bc7472,2026-06-20 03:04:39+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,svc-datapipeline-legacy,arn:aws:iam::123456789012:user/svc-datapipeline-legacy,198.51.100.77,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-f3555""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""miner-1921ae85""}",terraform/1.8,,,,,,,,0.0,svc-datapipeline-legacy,1,11,0,1,2,0.0,1,0,0,0,0,4,0,0,1
ed30f958-2e0b-4973-8a0a-e78c7e16af19,2026-06-20 03:05:24+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,AssumeRole,unknown-builder,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/unknown-builder-43c47913,52.94.14.88,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 1800, ""provider"": ""github-oidc"", ""sessionName"": ""unknown-builder-10825707""}",botocore/1,,,,,assumed_role,unknown-builder-8c4c23753b,corp-saml,900.0,unknown-builder,1,5,0,1,1,0.0,1,0,0,0,0,0,0,0,1
95f733b5-740f-4a4c-9422-2d1052964c77,2026-06-20 03:05:28+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,delete,metrics-adapter-68064731,default,unknown-builder,172.19.3.151,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,unknown-builder,1,6,1,1,2,0.0,1,0,0,0,3,0,0,0,1
6216737f-93d1-4f25-b631-b69d4d5757e9,2026-06-20 03:06:01+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,GetCallerIdentity,svc-datapipeline-legacy,arn:aws:iam::123456789012:user/svc-datapipeline-legacy,45.142.212.100,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""saml.corp.example"", ""sessionName"": ""svc-datapipeline-legacy-cff75ab1""}",aws-cli/2,,,,,federation,svc-datapipeline-legacy-a729b4b15c,github-oidc,3600.0,svc-datapipeline-legacy,1,12,0,1,2,0.0,1,0,0,0,0,0,1,1,1
2071c03b-98d7-4d99-8618-740d19236ff3,2026-06-20 03:06:18+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,payment-processor-d2115701,default,unknown-builder,192.168.0.147,0.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,unknown-builder,1,5,0,1,2,0.0,1,0,0,1,3,0,0,0,1
d89560ce-d6e7-4959-87ec-e067a54d029f,2026-06-20 03:06:28+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,auth-service-26d67eb3,ci-build,svc-datapipeline-legacy,192.168.1.50,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,svc-datapipeline-legacy,1,11,1,0,2,0.0,1,0,0,1,3,0,0,0,1
1d5a9e08-1734-4c7a-b4ee-05cfce30d329,2026-06-20 03:06:31+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,185.220.101.47,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-c8318""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""miner-1cebb759""}",aws-cli/2,,,,,,,,0.0,build-cache-temp,1,4,0,1,2,0.0,1,0,0,0,0,4,0,0,1
42a87566-e1c2-454d-b8e5-e9586039abba,2026-06-20 03:06:43+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,recommendation-engine-b13756ff,ci-build,svc-datapipeline-legacy,172.19.5.22,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,svc-datapipeline-legacy,1,12,1,0,2,0.0,1,0,0,1,3,0,0,0,1
0d6b7760-de19-4cfa-911e-3783e01bbd9c,2026-06-20 03:07:00+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,recommendation-engine-852ea111,default,unknown-builder,192.168.0.144,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,unknown-builder,1,6,1,1,2,0.0,1,0,0,1,3,0,0,0,1
fdbb63d5-0644-496e-af07-79f1a9956be3,2026-06-20 03:07:36+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,TerminateInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,185.220.101.47,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-852a8""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""miner-ef44b928""}",aws-cli/2,,,,,,,,0.0,build-cache-temp,1,3,0,1,2,0.0,1,0,0,0,0,4,0,0,1
e9277650-be0b-442b-ab39-2ea0a044f59d,2026-06-20 03:07:39+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,GetCallerIdentity,unknown-builder,arn:aws:iam::123456789012:user/unknown-builder,203.0.113.143,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 1800, ""provider"": ""github-oidc"", ""sessionName"": ""unknown-builder-ff9d9bfe""}",github-actions-runner,,,,,federation,unknown-builder-09e1599b98,corp-saml,900.0,unknown-builder,1,7,0,1,2,0.0,1,0,0,0,0,0,1,0,1
fee88c2e-f841-48dd-85dd-d60686f8d360,2026-06-20 03:07:40+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,198.51.100.93,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-e385e""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""miner-fd0eeddc""}",botocore/1,,,,,,,,0.0,build-cache-temp,1,4,0,1,2,0.0,1,0,0,0,0,4,0,0,1
b25c8d3c-b929-4cfe-8ad3-3820f802c0bc,2026-06-20 03:07:42+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,45.142.212.100,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-97b63""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""miner-b7e0e62d""}",aws-cli/2,,,,,,,,0.0,build-cache-temp,1,5,0,1,2,0.0,1,0,0,0,0,4,0,0,1
6721da52-ad87-4b2c-8f8e-bcb186809950,2026-06-20 03:08:01+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,metrics-adapter-6569c18b,default,svc-datapipeline-legacy,192.168.1.159,0.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,svc-datapipeline-legacy,1,8,0,1,2,0.0,1,0,0,1,3,0,0,0,1
9f94e9b1-ba47-432f-b395-e0a2bc1f622d,2026-06-20 03:08:09+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,AssumeRole,unknown-builder,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/unknown-builder-0af431dd,185.220.101.47,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""github-oidc"", ""sessionName"": ""unknown-builder-1438b691""}",aws-cli/2,,,,,assumed_role,unknown-builder-93b32f973c,corp-saml,600.0,unknown-builder,1,8,0,1,1,0.0,1,0,0,0,0,0,0,0,1
86365142-5e24-4fa1-ba61-259763e6f113,2026-06-20 03:08:17+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,AssumeRole,unknown-builder,arn:aws:sts::123456789012:assumed-role/CICDRole/unknown-builder-67948600,198.51.100.58,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 1800, ""provider"": ""oidc.eks.amazonaws.com"", ""sessionName"": ""unknown-builder-492f9db7""}",terraform/1.8,,,,,assumed_role,unknown-builder-cac84322f6,github-oidc,3600.0,unknown-builder,1,9,0,1,1,0.0,1,0,0,0,0,0,0,1,1
058969be-c368-4973-af04-cd743aa629b0,2026-06-20 03:08:21+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,auth-service-2c41922c,default,unknown-builder,192.168.2.63,0.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,unknown-builder,1,9,0,1,2,0.0,1,0,0,1,3,0,0,0,1
97171fb4-7686-4553-b86e-8e5444941d2b,2026-06-20 03:08:38+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,auth-service-8829ce03,default,unknown-builder,172.19.4.170,0.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,unknown-builder,1,9,0,1,2,0.0,1,0,0,1,3,0,0,0,1
8234c059-8eea-4e19-afc5-7d9973216d73,2026-06-20 03:08:51+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,recommendation-engine-4331677d,ci-build,unknown-builder,172.19.2.202,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,unknown-builder,1,10,1,0,2,0.0,1,0,0,1,3,0,0,0,1
7bedce84-f086-45e5-b51e-b4664b7e0dda,2026-06-20 03:09:06+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,GetCallerIdentity,unknown-builder,arn:aws:iam::123456789012:user/unknown-builder,45.142.212.100,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 1800, ""provider"": ""saml.corp.example"", ""sessionName"": ""unknown-builder-47a59cdd""}",terraform/1.8,,,,,federation,unknown-builder-a4bf08e3b6,eks-oidc,900.0,unknown-builder,1,11,0,1,2,0.0,1,0,0,0,0,0,1,0,1
a5507055-b269-4575-a025-34c80b0ada03,2026-06-20 03:09:09+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,delete,recommendation-engine-a7b10cd9,ci-build,svc-datapipeline-legacy,172.19.0.216,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,svc-datapipeline-legacy,1,6,1,0,2,0.0,1,0,0,0,3,0,0,0,1
76d1007e-d678-4804-89cf-967a85db7981,2026-06-20 03:09:24+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,CreateTags,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,45.142.212.100,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-78b1c""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""miner-0a022d25""}",aws-cli/2,,,,,,,,0.0,build-cache-temp,1,5,0,1,2,0.0,1,0,0,0,0,4,0,0,1
c95de32d-f1c1-4c6f-85e3-ae3562741aed,2026-06-20 03:09:47+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,203.0.113.76,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-139b7""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""miner-e83efbb6""}",botocore/1,,,,,,,,0.0,build-cache-temp,1,6,0,1,2,0.0,1,0,0,0,0,4,0,0,1
213fb47e-223c-491e-991c-fc7846b033e5,2026-06-20 03:11:44+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,AssumeRole,svc-datapipeline-legacy,arn:aws:sts::123456789012:assumed-role/CICDRole/svc-datapipeline-legacy-434eecc6,203.0.113.48,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 900, ""provider"": ""saml.corp.example"", ""sessionName"": ""svc-datapipeline-legacy-67493055""}",github-actions-runner,,,,,assumed_role,svc-datapipeline-legacy-db4d6a268f,eks-oidc,900.0,svc-datapipeline-legacy,1,3,0,1,1,0.0,1,0,0,0,0,0,0,0,1
2719b70f-6ea0-4176-9343-2c987056b69c,2026-06-20 03:11:55+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,AssumeRole,svc-datapipeline-legacy,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/svc-datapipeline-legacy-6df9c06e,198.51.100.77,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 1800, ""provider"": ""saml.corp.example"", ""sessionName"": ""svc-datapipeline-legacy-28352b98""}",github-actions-runner,,,,,assumed_role,svc-datapipeline-legacy-1b98b3431f,eks-oidc,600.0,svc-datapipeline-legacy,1,4,0,1,1,0.0,1,0,0,0,0,0,0,0,1
dc4ac9fb-204f-4656-a223-8965a1100128,2026-06-20 03:12:43+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,svc-datapipeline-legacy,arn:aws:iam::123456789012:user/svc-datapipeline-legacy,52.94.144.174,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-bcbb6""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""miner-71d7b4fa""}",aws-cli/2,,,,,,,,0.0,svc-datapipeline-legacy,1,5,0,1,2,0.0,1,0,0,0,0,4,0,0,1
eccfdf67-d92a-482d-8466-543d86e7c04b,2026-06-20 03:12:58+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,CreateTags,svc-datapipeline-legacy,arn:aws:iam::123456789012:user/svc-datapipeline-legacy,91.108.4.200,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-af1f1""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""miner-7a540798""}",aws-cli/2,,,,,,,,0.0,svc-datapipeline-legacy,1,6,0,1,2,0.0,1,0,0,0,0,4,0,0,1
c17cf0ae-a98a-4752-a589-82265d55639c,2026-06-20 03:13:12+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,198.51.100.77,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-950fe""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""miner-271839d7""}",botocore/1,,,,,,,,0.0,build-cache-temp,1,3,0,1,2,0.0,1,0,0,0,0,4,0,0,1
